created_at	id	text	source	quote_from	quote_id	pic_url	retweet_id	reply_id	user_mention0	retweeted_from
Wed Feb 15 19:26:36 +0000 2017	831947841253888000	RT @SONewJersey: Brooke and Becky just got to meet with NJ Congressman @RepLanceNJ7. Thanks for your support congressman. #SOHillDay https:…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA	NA	NA	831944794075230209	NA	SONewJersey
Thu Feb 09 22:27:02 +0000 2017	829818919468879872	Lance sets town hall meeting at Raritan Valley Community College https://t.co/ahoUeDNamb	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	NA	NA	NA	NA	NA	NA	NA
Thu Feb 09 22:26:33 +0000 2017	829818798744145921	Rep. Lance who represents Somerset &amp; Union counties announced he will host his 41st in-person town hall meeting. https://t.co/nL8rIlzOyo	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	NA	NA	NA	NA	NA	NA	NA
Thu Feb 09 19:51:50 +0000 2017	829779864123297793	"Lance’s 41st Town Hall Set For February 22

https://t.co/e50bg14sT8"	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	NA	NA	NA	NA	NA	NA	NA
Wed Feb 15 19:26:36 +0000 2017	831947841253888000	RT @SONewJersey: Brooke and Becky just got to meet with NJ Congressman @RepLanceNJ7. Thanks for your support congressman. #SOHillDay https:…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					8.31944794075e+17		SONewJersey
Thu Feb 09 22:27:02 +0000 2017	829818919468879872	Lance sets town hall meeting at Raritan Valley Community College https://t.co/ahoUeDNamb	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							
Thu Feb 09 22:26:33 +0000 2017	829818798744145921	Rep. Lance who represents Somerset &amp; Union counties announced he will host his 41st in-person town hall meeting. https://t.co/nL8rIlzOyo	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							
Thu Feb 09 19:51:50 +0000 2017	829779864123297793	"Lance’s 41st Town Hall Set For February 22

https://t.co/e50bg14sT8"	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							
Tue Feb 07 20:29:43 +0000 2017	829064619767496705	"Lance Votes to Strengthen Email Privacy

https://t.co/5WiTAYXR2P"	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							
Mon Feb 06 21:33:09 +0000 2017	828718198195421185	President Reagan certainly would agree: There is no moral equivalency between the United States and Russia. https://t.co/0LjL9WT4Yg	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							
Fri Feb 03 00:54:51 +0000 2017	827319404723580929	@joemedler https://t.co/eY9m1Uzcc3	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							joemedler
Tue Jan 31 20:43:32 +0000 2017	826531383824752643	@felix_leyderman I won’t have an opportunity to vote on the DeVos nomination.  Only members of US Senate vote on prez appointments. — L.L.	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							felix_leyderman
Mon Jan 30 15:27:32 +0000 2017	826089471686885377	@therealmaryford https://t.co/WZK0QlnatC	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							TheRealMaryFord
Sun Jan 29 22:24:54 +0000 2017	825832115103268864	The President’s current travel ban executive order appears rushed and poorly implemented.  My full statement:  https://t.co/BgkjyHMaMC	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							
Wed Jan 18 12:56:54 +0000 2017	821702906432864256	RT @JayEdwardsWrnj: #RNJNEWS: @RepLanceNJ7, @BillPascrell bill will keep 'Blue Lines' in towns https://t.co/ImfdwdYNZR https://t.co/vy1kswl…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					8.21673940502e+17		JayEdwardsWrnj
Wed Jan 18 12:55:17 +0000 2017	821702500491427840	Federal bill aims to keep thin blue line in support of police https://t.co/pdSPjlj1UG	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Tue Jan 17 17:19:26 +0000 2017	821406589240360960	Lance announces NJ selected under Excellence in Mental Health Act https://t.co/nlQ445sMOJ	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Fri Jan 13 19:56:05 +0000 2017	819996460712394754	Measure to control regulations passes House with support from Hultgren, Kelly, Lance - Ripon Advance https://t.co/1FVmrjMkam	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Fri Jan 13 19:55:45 +0000 2017	819996374636888064	Central Jersey: Lance named vice chairman of Communications and Technology Subcommittee https://t.co/KFqenTm3vQ	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Fri Jan 13 19:54:46 +0000 2017	819996127797846019	NJ congressman wants feds to back off rules banning pro-police blue lines https://t.co/N9E2q7ARqd	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Fri Jan 06 02:20:27 +0000 2017	817194086415396866	The House voted overwhelmingly to condemn the UN's anti-Israel resolution. America stands with #Israel. 🇮🇱🇺🇸	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Wed Jan 04 11:31:10 +0000 2017	816607903536807937	RT @HerbNJDC: NJ's @RepLanceNJ7, who opposed effort to gut ethics rules, is named to House Ethics Committee https://t.co/93sJUm5owa	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"					8.16412393304e+17		HerbNJDC
Sat Dec 10 00:24:39 +0000 2016	807380473202745345	Oral medications vs. traditional treatments for cancer - The Washington Post https://t.co/6StVggYSst	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Fri Dec 09 12:15:05 +0000 2016	807196869239697408	Congressman Lance: Rahway River Fix Soon Law - Springfield NJ News - TAPinto https://t.co/lemq68IBFj	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Fri Dec 09 11:43:14 +0000 2016	807188853530497025	House passes Lance's Rahway River study legislation https://t.co/B2fOab49pi	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Thu Dec 08 15:06:27 +0000 2016	806877608231235584	Meet NJ resident Max who suffers from a rare disease &amp; is one of the most vocal advocates the #CuresNow legislation. https://t.co/sO7ybuUtFE	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CzKa6EdXEAAAOLU.jpg			
Thu Dec 01 12:15:43 +0000 2016	804297927468482560	U.S. Congressman Lance Announce Passage of Cures Act - Millburn/Short Hills NJ News - TAPinto https://t.co/mosR5ZWpZg	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Wed Nov 30 22:18:00 +0000 2016	804087110231851008	21st Century Cures will accelerate new cures and treatments for all Americans. Watch my floor remarks today. &gt;&gt;&gt;&gt; https://t.co/ZJYtPf86AZ	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Wed Nov 30 16:31:38 +0000 2016	803999943891492864	#CuresNow will enable the discovery of safe &amp; affordable treatments &amp; cures for those struggling with rare diseases. https://t.co/Q36yPiDRAU	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/Cyhhr99WQAERSS8.jpg			
Wed Nov 30 16:27:11 +0000 2016	803998820694626304	As co-chair of the Rare Disease Caucus I know #CuresNow will bring hope to those struggling with rare diseases. https://t.co/D0XGYDZSnt	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CyhgqoFXcAEr0CN.jpg			
Wed Nov 30 16:20:44 +0000 2016	803997197838716928	#CuresNow will ensure NJ’s life sciences sector continues to be a world leader in medical research &amp; innovation. https://t.co/gRnuPVCFdz	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CyhfMJLWEAA4CI3.jpg			
Wed Nov 30 16:07:46 +0000 2016	803993936511533057	@frandevinney Thank you for the note.  Which Sen. Cardin bill do you support? — L.L.	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							franDevinney
Tue Nov 29 14:43:50 +0000 2016	803610426143444993	Kudos to my friend @RepTomPrice, who has the leadership &amp; skills needed to address our public health challenges. https://t.co/dJl51zEU7K	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							RepTomPrice
Tue Nov 15 18:27:19 +0000 2016	798593235954200577	My bill is aimed at preventing telemarketers from disguising their caller ID in an effort to evade law enforcement… https://t.co/5ISgj0xATN	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	starledger		7.98580666712e+17				
Fri Nov 11 12:41:43 +0000 2016	797056711148400640	Thank you to all of America’s veterans &amp; their families.  Your Nation is grateful for your service &amp; sacrifice. 🇺🇸 https://t.co/NwBy7ypM6e	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"				http://pbs.twimg.com/media/Cw-22nCXgAARhBm.jpg			
Thu Nov 03 12:53:59 +0000 2016	794160696552521728	Thank you Bill for your important work in educating New Jersey’s taxpayers on this issue. — L.L. https://t.co/8iDAqtbws4	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	BillSpadea		7.94132695048e+17				
Tue Nov 01 14:16:13 +0000 2016	793456616599420928	"Must-read from @USATODAY: ""Rate hikes, new doctors: #Obamacare exchanges open to angst"" https://t.co/6qYyUSPwvP…"	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							USATODAY
Mon Oct 31 23:08:15 +0000 2016	793228119125753860	RT @KeithRyzewicz: ENDORSEMENT: #Lance for re-election in 7th District. @RepLanceNJ7 https://t.co/GoETl18NzT via @MyCentralJersey	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					7.93206200687e+17		KeithRyzewicz
Fri Oct 28 20:52:12 +0000 2016	792106718293557250	I’ve proudly attended more than 1500 Eagle Scout ceremonies including this one with Raymond Crisci of Three Bridges. https://t.co/43riKWrbDq	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/Cv4g2-zWIAEa14V.jpg			
Fri Oct 28 18:17:07 +0000 2016	792067686826176512	Proud to be a champion &amp; advocate for @NJCTS in Congress. I #standwiththegreaTS to raise awareness about #Tourettes https://t.co/s5pXpZ4MeQ	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/Cv39XFDWgAUAEfc.jpg			NJCTS
Thu Oct 27 10:57:20 +0000 2016	791594625001590784	U.S. Congressman Lance Named ‘Hero of Main Street’ - Millburn/Short Hills NJ News - TAPinto https://t.co/HpyxxSjNOc	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Tue Oct 25 00:59:08 +0000 2016	790719308733218817	Lance Receives Tax Fighter Award - Hillsborough NJ News - TAPinto https://t.co/z3Gt0AnfRT	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Mon Oct 24 22:25:43 +0000 2016	790680698759876610	This is outrageous! Our military heroes should not be forced to pay back enlistment bonuses a decade later due to a… https://t.co/P6U4VPVPJt	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	CNN		7.90671849508e+17				
Mon Oct 24 14:38:03 +0000 2016	790563008334397440	Mayor and congressman join planners and residents for walking tour in Clinton | https://t.co/7vaZB1H0SG https://t.co/QxjnpiVNQl	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Mon Oct 24 14:36:29 +0000 2016	790562611377078272	Lance a champion in fight against Alzheimer's | Letter | https://t.co/Rhh4P1d67R https://t.co/2GgGEP2RVI	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Thu Oct 20 19:37:17 +0000 2016	789188759392661504	Congrats to Somerville’s @MsFrevertVDV for winning the Milken Educator Award. Thank you for allowing me to attend. https://t.co/Ve8XlYzlHU	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							MsFrevertVDV
Thu Oct 20 19:21:02 +0000 2016	789184671590383616	It's Time To Make Taxpayer-Funded Congressional Reports Available To The Public https://t.co/DWec0jPp2v	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Thu Oct 20 00:34:02 +0000 2016	788901052116590593	“These reports are paid for by taxpayer funds; the taxpayers should be able to read them,” Rep. Leonard Lance. https://t.co/n2kXvXFeld	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Wed Oct 19 20:01:20 +0000 2016	788832426525163521	A big step toward bringing CRS taxpayer-paid reports to the public. Great working with @RepMikeQuigley on the issue. https://t.co/4j0C8gkFVH	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"							RepMikeQuigley
Wed Oct 19 18:47:27 +0000 2016	788813833364209664	Thanks to my law @HHSGov is implementing Breast Cancer patient options which will improve lives. https://t.co/cOWTYmpTs1 #choicetorebuild	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							HHSGov
Wed Oct 19 18:46:04 +0000 2016	788813484066742273	Proud of my pro-business record in Congress. https://t.co/QRMqSuByJq	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	NJmompop		7.88769321091e+17				
Tue Oct 18 20:05:57 +0000 2016	788471197751205888	Lance is NJ's Most Accessible Representative - Summit NJ News - TAPinto https://t.co/XicolsMgtu	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Mon Oct 17 17:58:50 +0000 2016	788076819790659584	EDITORIAL: Remove muzzle on consumers. https://t.co/VGebLt40pW	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Fri Oct 14 19:58:27 +0000 2016	787019760974323712	@newjoizey https://t.co/TFIyeeqeey	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							NewJoizey
Wed Oct 12 14:52:01 +0000 2016	786217866202787840	Lance among the best in constituent service | Letter https://t.co/3C43g4SBwi	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Oct 12 13:49:36 +0000 2016	786202158915923968	In Congress I'm fighting for the nearly 600 manufacturing facilities in NJ7 that employ 40,000 New Jersey residents. https://t.co/bk2axqtpGO	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"							
Wed Oct 12 00:00:37 +0000 2016	785993537594818560	Flemington firm is 2016 N.J. Manufacturer of the Year | https://t.co/7vaZB1H0SG https://t.co/b2uUREACrs	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Tue Oct 11 22:23:39 +0000 2016	785969136551731201	As many of our friends begin Yom Kippur this evening, Heidi &amp; I wish a meaningful &amp; blessed fast to all in observance. G’mar Chatimah Tovah	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							
Tue Oct 11 22:19:43 +0000 2016	785968146763186176	Wishing you an easy fast as you begin Yom Kippur. — L.L. https://t.co/8GEvo7sniu	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	mottelbaleston		7.85940714329e+17				
Tue Oct 11 18:54:58 +0000 2016	785916622016045056	RT @ADL_NJ: Thank you @RepLanceNJ7 for strongly &amp; swiftly condemning this incident, standing firmly with those who strive to make NJ #NoPla…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					7.85915926428e+17		ADL_NJ
Tue Oct 11 18:45:04 +0000 2016	785914128959496192	@ADL_NJ I stand with Peter Jacob in condemning these offensive acts &amp; support a full police investigation into these crimes. -- L.L.	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							ADL_NJ
Thu Oct 06 19:35:11 +0000 2016	784114800200675328	Thank you for having me.  Great things are being done at @Fresenius. https://t.co/hz5iSx7Is3	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	KCP_tweets		7.84028659351e+17				Fresenius
Thu Oct 06 19:20:30 +0000 2016	784111105002074112	RT @CommInCrisis: @RepLanceNJ7 thank you so much for helping us #KnockOutOpiateAbuse in #baskingridge today and for all your efforts nation…	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"					7.8410755452e+17		CommInCrisis
Thu Oct 06 19:03:42 +0000 2016	784106879769272320	Great day in #BaskingRidge with @CommInCrisis as we went door-to-door to #KnockOutOpiateAbuse. https://t.co/glIvqH3k7u	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CuG1DOdWAAEfWYL.jpg			CommInCrisis
Thu Oct 06 15:42:36 +0000 2016	784056269887959040	Kudos to @newprovnj Eagle Scouts Malay Nanavaty &amp; Andrew Joachim. Proud to have attended more than 1,500 ceremonies. https://t.co/UdaGWuf4BF	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CuGHBO0WEAAaHAi.jpg			newprovnj
Wed Oct 05 15:41:47 +0000 2016	783693678577672192	RT @njbusiness: With @RepLanceNJ7, Assemblywoman @MilaJasey, @HINJ_ORG, @lnnovationNJ &amp; @NJEDATech speaking at the opening of @Allergan HQ…	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"					7.83687129071e+17		njbusiness
Wed Oct 05 14:42:01 +0000 2016	783678637396660226	Proud that companies like @Allergan invest &amp; grow in New Jersey and help make us the “Medicine Chest of the World.” https://t.co/wgmxQrgb1I	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CuAvkNkWAAEZw41.jpg			Allergan
Tue Oct 04 21:57:33 +0000 2016	783425852398854144	Supporting cancer fight from Hunterdon to Capitol Hill https://t.co/6HuPhticSW	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Sun Oct 02 22:49:29 +0000 2016	782714145271607296	L'shanah Tovah to all of our Jewish friends celebrating the start of a new and promising year. https://t.co/zQGzCf78J7	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"				http://pbs.twimg.com/media/CtzCXOGWYAEy2m1.jpg			
Fri Sep 30 13:33:06 +0000 2016	781849354617364482	Congressional Leaders Put Medical-Research Bill on Priority List #CuresNow https://t.co/RjMSUhayIl	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Thu Sep 29 20:08:58 +0000 2016	781586588761460736	RT @HydroAssoc: Thank you @RepLanceNJ7 for co-sponsoring HR2313 to create a national #hydrocephalus registry. Your support means so much to…	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"					7.81583081522e+17		HydroAssoc
Thu Sep 29 17:58:42 +0000 2016	781553807381716992	Completion of Rahway River feasibility study on track  https://t.co/o9PB5CSZ58 via @MyCentralJersey	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							MyCentralJersey
Thu Sep 29 15:09:05 +0000 2016	781511121257766912	Lance Votes to Override Obama's Veto of 9/11 Families Justice Act - Somerville NJ News - TAPinto https://t.co/s62ibAmtC4	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Thu Sep 29 15:03:26 +0000 2016	781509696536580096	Awful news out of Hoboken this AM.  Sending my prayers to the victims of this horrific train crash and the first responders on the scene.	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							
Wed Sep 28 14:53:10 +0000 2016	781144727404089344	The world lost a statesman in Shimon Peres, a voice for peace &amp; tremendous leader for Israel and her people. — L.L. https://t.co/5G3ktELbTo	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Wed Sep 28 10:08:12 +0000 2016	781073012737077249	Commerce, Manufacturing and Trade Subcommittee pursues an active agenda https://t.co/xN2cKCsooo	"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>"							
Wed Sep 28 10:07:21 +0000 2016	781072798236176384	Bill Would Stop Businesses from Prohibiting Negative Online Reviews https://t.co/HKoeukHtgd via @NJTVNews	"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>"							NJTVNews
Tue Sep 27 12:22:33 +0000 2016	780744434094923776	Joining the initiative will be Rep. Leonard Lance who will stop at homes and speak with residents about the crisis. https://t.co/87DDAUwZ1a	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Tue Sep 27 10:03:34 +0000 2016	780709460763435008	Let them Yelp? NJ congressman doesn’t want you sued for giving negative reviews https://t.co/UloVQqcJJY @nj1015	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							nj1015
Sat Sep 24 12:45:43 +0000 2016	779663099502571521	"Rep. Lance: ""I know some of those names and I know all of those communities. They deserve their day in court.""   https://t.co/Pp79jus8CS"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Fri Sep 23 15:12:53 +0000 2016	779337750931771392	House Republicans vote to ban cash transfers to Iran after Obama's $1.7B ransom https://t.co/MC9wk0XQIS	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Thu Sep 22 19:48:02 +0000 2016	779044604813467648	RT @NAHBhome: Congratulations @RepLanceNJ7 on your Defender of Housing award #DefenderofHousing https://t.co/XRaJqqJaWI	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"				http://pbs.twimg.com/media/Cs-vRRoWYAAs6HC.jpg	7.79033973972e+17		NAHBhome
Thu Sep 22 18:58:53 +0000 2016	779032238168109061	RT @aygarzon: Thank you @RepLanceNJ7 for standing for #hydrocephalus and supporting medical research. #RallyMedRes #MakeWaves https://t.co/…	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"					7.79019786794e+17		aygarzon
Thu Sep 22 12:34:50 +0000 2016	778935585713127424	RT @miriam_lawr: Thank you @RepLanceNJ7 for supporting personal care product safety regulation. &lt;3 https://t.co/tNnl9JV9X0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"				http://pbs.twimg.com/media/Cs9Ji-SXEAAhScq.jpg	7.78922356501e+17		miriam_lawr
Thu Sep 22 02:38:37 +0000 2016	778785546164461568	RT @AACR: Now speaking at #RallyMedRes is @RepLanceNJ7, who emphasizes the need for @NIH funding and supports the fight against cancer. htt…	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"					7.78734111649e+17		AACR
Thu Sep 22 02:31:10 +0000 2016	778783667263078408	Working together with @SenatorMenendez, @CoryBooker &amp; our local mayors to fix flooding along Rahway River   https://t.co/CWkcDOCGmU	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							SenatorMenendez
Wed Sep 21 16:41:51 +0000 2016	778635364118458368	House Urges 'National Strategy' for IoT Development | Multichannel: https://t.co/7NdQx6WCYB	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Sep 21 16:38:38 +0000 2016	778634551472099330	Bridgewater Patch: Lance Bill to Crack Down on Scammers Advances https://t.co/HZY2o8Oofn	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Sep 21 15:46:46 +0000 2016	778621500861607936	Great working across the aisle on this issue with my friend @RepJoeKennedy  https://t.co/5jPrww0EDG	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	RepJoeKennedy		7.78617464222e+17				RepJoeKennedy
Wed Sep 21 15:33:27 +0000 2016	778618149222682624	Meeting constituents in Mine Hill  -   https://t.co/aoqaJIfeQJ	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Sep 21 14:56:04 +0000 2016	778608742053085186	Showing my support for our troops at today's @the_USO service project on Capitol Hill. #USOconnects https://t.co/QCEyk7a49S	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/Cs4shaAXgAA28FO.jpg			the_USO
Tue Sep 20 19:24:54 +0000 2016	778314009862873088	DEFENDER OF HOUSING AWARD GOES TO N.J. REP. LEONARD LANCE https://t.co/Wl2DtDZ4Ek https://t.co/st0OSrMrkZ	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/Cs0gd4sWAAATAHH.jpg			
Mon Sep 19 17:40:43 +0000 2016	777925403025534976	“These terror attacks hit especially close to home and remind us that we must be ever vigilant.” My full statement:  https://t.co/1qab4FMsMf	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							
Mon Sep 19 15:45:52 +0000 2016	777896499241943040	We in New Jersey are very proud and thankful for the quick work of law enforcement and our intelligence community. https://t.co/bOtq7bdj3d	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	njdotcom	http://pbs.twimg.com/media/CsuirlWXYAEyUIU.jpg	7.77894232657e+17				
Fri Sep 16 17:30:46 +0000 2016	776835731771756544	RT @joshuacohen: Thank you @RepLanceNJ7 for meeting with me this afternoon. I enjoyed discussing important issues on the @ADL_NJ and @ADL_N…	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"					7.76833356617e+17		joshuacohen
Thu Sep 15 19:29:16 +0000 2016	776503169434128384	Honored to have been named @NFIB Guardian of Small Business for my support of small businesses &amp; their employees. https://t.co/kXqRXGbCzD	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CsaxhAgWAAE-fvn.jpg			NFIB
Thu Sep 15 18:38:19 +0000 2016	776490343999086592	RT @RiponAdvance: House unanimously approves @RepLanceNJ7 bill to protect consumers’ right to free speech online https://t.co/0A2lsyYyhc	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"					7.76473235957e+17		RiponAdvance
Thu Sep 15 16:46:50 +0000 2016	776462289432084480	RT @EveryLifeOrg: Thank you @RepLanceNJ7 for cosponsoring OPEN ACT, which would double number of therapies for #raredisease patients https:…	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"					7.76458485198e+17		EveryLifeOrg
