created_at	id	text	source	quote_from	quote_id	pic_url	retweet_id	reply_id	user_mention0	retweeted_from
Thu Feb 16 17:54:05 +0000 2017	832286946244313089	NEW #MorningMailbag: I answer a great Q I was asked last week at #DenhamMDOs in Patterson about the future of energy https://t.co/qNevd1JidS	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	NA	NA	NA	NA	NA	NA	NA
Tue Feb 14 21:22:52 +0000 2017	831614711691108352	The Central Valley has a proud heritage of putting food on dinner tables across America. Read the #CA10 Ag Report: https://t.co/zo03GZf3iy	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	NA	NA	NA	NA	NA	NA	NA
Tue Feb 14 17:08:55 +0000 2017	831550803483693056	Sent a bipartisan Valentine to my friend just down the road from #CA10 &amp; co-sponsor of 11 of my bills, @RepJimCosta… https://t.co/taMtaMF8Pf	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA	NA	NA	NA	NA	RepJimCosta
Mon Feb 13 19:25:26 +0000 2017	831222769199304707	5 #DenhamMDOs this week! Remember, if you can't make it, email me thru https://t.co/2H2mdHT76C or give my Modesto o… https://t.co/aqYBsvZ4id	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	NA	NA	NA	NA	NA	NA	NA
Sun Feb 12 16:14:00 +0000 2017	830812207235489793	On this day in 1809, our 16th President was born. Join me in honoring &amp; celebrating President Lincoln on his birthd… https://t.co/aZlh0CMkDE	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	NA	NA	NA	NA	NA	NA	NA
Fri Feb 10 22:05:52 +0000 2017	830175982296367104	Spent the past few days in #CA10 w/ stakeholders in healthcare, toured new medical facilities &amp; discussed impact of… https://t.co/tL5hkXD1iD	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA	NA	NA	NA	NA	NA
Fri Feb 10 20:14:47 +0000 2017	830148025347633153	My new website is live! https://t.co/NGHCq0k518	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	NA	NA	NA	NA	NA	NA	NA
Thu Feb 09 22:51:00 +0000 2017	829824953419603968	2 great stories out of Manteca w/first responder changes in command. Appreciate your service https://t.co/EmPzqzxNLU https://t.co/Ke7nORpEYe	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	NA	NA	NA	NA	NA	NA	NA
Thu Feb 09 22:07:21 +0000 2017	829813967036022784	Thx @Google &amp; Poet-Christian Elementary for a great online safety tutorial. The ball isn't the thing the @warriors… https://t.co/fRwG6924dJ	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NA	NA	NA	NA	NA	NA	Google
Thu Feb 09 16:18:42 +0000 2017	829726224473792512	#ICYMI, I re-introduced my ENLIST Act earlier this year. What does it do? I discuss in this week's #MorningMailbag: https://t.co/zhPX2kdxYA	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	NA	NA	NA	NA	NA	NA	NA
Wed Feb 08 22:11:31 +0000 2017	829452628090314761	Joined @RepKClark reintroducing the PAWS Act to help domestic violence survivors &amp; their pets. Only 3% of shelters… https://t.co/OU3EUCn4vE	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	NA	NA	NA	NA	NA	NA	RepKClark
Thu Feb 16 17:54:05 +0000 2017	832286946244313089	NEW #MorningMailbag: I answer a great Q I was asked last week at #DenhamMDOs in Patterson about the future of energy https://t.co/qNevd1JidS	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Tue Feb 14 21:22:52 +0000 2017	831614711691108352	The Central Valley has a proud heritage of putting food on dinner tables across America. Read the #CA10 Ag Report: https://t.co/zo03GZf3iy	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Tue Feb 14 17:08:55 +0000 2017	831550803483693056	Sent a bipartisan Valentine to my friend just down the road from #CA10 &amp; co-sponsor of 11 of my bills, @RepJimCosta… https://t.co/taMtaMF8Pf	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							RepJimCosta
Mon Feb 13 19:25:26 +0000 2017	831222769199304707	5 #DenhamMDOs this week! Remember, if you can't make it, email me thru https://t.co/2H2mdHT76C or give my Modesto o… https://t.co/aqYBsvZ4id	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Sun Feb 12 16:14:00 +0000 2017	830812207235489793	On this day in 1809, our 16th President was born. Join me in honoring &amp; celebrating President Lincoln on his birthd… https://t.co/aZlh0CMkDE	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Fri Feb 10 22:05:52 +0000 2017	830175982296367104	Spent the past few days in #CA10 w/ stakeholders in healthcare, toured new medical facilities &amp; discussed impact of… https://t.co/tL5hkXD1iD	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Fri Feb 10 20:14:47 +0000 2017	830148025347633153	My new website is live! https://t.co/NGHCq0k518	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Thu Feb 09 22:51:00 +0000 2017	829824953419603968	2 great stories out of Manteca w/first responder changes in command. Appreciate your service https://t.co/EmPzqzxNLU https://t.co/Ke7nORpEYe	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Thu Feb 09 22:07:21 +0000 2017	829813967036022784	Thx @Google &amp; Poet-Christian Elementary for a great online safety tutorial. The ball isn't the thing the @warriors… https://t.co/fRwG6924dJ	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							Google
Thu Feb 09 16:18:42 +0000 2017	829726224473792512	#ICYMI, I re-introduced my ENLIST Act earlier this year. What does it do? I discuss in this week's #MorningMailbag: https://t.co/zhPX2kdxYA	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Wed Feb 08 22:11:31 +0000 2017	829452628090314761	Joined @RepKClark reintroducing the PAWS Act to help domestic violence survivors &amp; their pets. Only 3% of shelters… https://t.co/OU3EUCn4vE	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							RepKClark
Wed Feb 08 20:41:31 +0000 2017	829429978437652480	My staff holds weekly MDOs across #CA10 to assist constituents w/ fed. agencies, hear their concerns. I encourage y… https://t.co/EHUTmMZNUF	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Tue Feb 07 15:57:08 +0000 2017	828996023494307841	"#CA10 tele-town hall poll results: ""Do you support repealing &amp; replacing the Affordable Care Act?"" 52% ""yes,"" 35% ""… https://t.co/a2hgKXMTsx"	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Tue Feb 07 01:56:21 +0000 2017	828784432609902592	My #CA10 telephone town hall starts in 4 minutes. Stand by for my call!	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Mon Feb 06 22:00:31 +0000 2017	828725084017872897	"Great letter from @RepRobinKelly
on addressing our #transportation infrastructure needs in America. 
https://t.co/1dPrIKo5Sj #Building21"	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							RepRobinKelly
Mon Feb 06 19:04:52 +0000 2017	828680880226959360	#CA10 I'm hosting a tele-town hall  TONIGHT at 6 PM PST! Sign up to join the conversation: https://t.co/5EIkWf0omB https://t.co/XJdS8doEA7	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"				http://pbs.twimg.com/media/C4AQj3VW8AEMM-s.png			
Mon Feb 06 16:37:32 +0000 2017	828643800482471937	Happy Birthday to the Gipper! 33rd Governor of CA &amp; 40th President of the United States Ronald Reagan would've been… https://t.co/3L16qwh7En	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Wed Feb 08 14:27:25 +0000 2017	829335832075071492	@suevisa Thank you for sharing your story. I will personally thank my staff for their service!	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							suevisa
Mon Feb 06 22:03:41 +0000 2017	828725880650395648	@mikeysmalz @EdgeOfMyTweet @MOCSABNIMAJNEB @jknox_ca I will call you at or shortly after 6 pm. Stay close by your phone at that time.	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							mikeysmalz
Sat Feb 04 00:35:00 +0000 2017	827676798183944192	#ThisWeekInDC I welcomed some visitors from Tracy &amp; addressed concerns about the future of healthcare #CA10 https://t.co/qKB0fIzVcm	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"				http://pbs.twimg.com/media/C3xX7I6WIAIC7sL.png			
Fri Feb 03 21:09:08 +0000 2017	827624990224822272	Had a good conversation with @FoxyOnYourRadio about our current situation w/refugees &amp; immigration. Be sure to tune in on your drive home!	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							FoxyOnYourRadio
Thu Feb 02 14:21:20 +0000 2017	827159974472253442	Honored to have Tracy's Pastor Kal Waetzig join Sonia and me at the #NationalPrayerBreakfast! https://t.co/AU3VYRwnMu	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"				http://pbs.twimg.com/media/C3qpMvBWYAESO6c.jpg			
Wed Feb 01 16:15:24 +0000 2017	826826294553956355	#MorningMailbag: I believe Americans deserve affordable healthcare &amp; I'm committed to finding a sustainable solution https://t.co/Rc3seWjzX6	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Wed Feb 01 02:09:01 +0000 2017	826613292730814464	@POTUS delivered on his promise of a great SCOTUS Justice pick with Gorsuch. Appreciate the transparent selection process.	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							POTUS
Tue Jan 31 18:32:17 +0000 2017	826498353877942274	4 opportunities to stop by #DenhamMDOs this week #CA10 https://t.co/fholLgi3tG	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"				http://pbs.twimg.com/media/C3hPlKuWEAE7p-q.png			
Tue Jan 31 17:39:34 +0000 2017	826485084257660928	"My thoughts on the importance of building a 21st century infrastructure for America:
https://t.co/bDZnAPaMFn #Building21"	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Sun Jan 29 20:58:12 +0000 2017	825810296740708354	2-As we have seen with previous administrations, executive orders are not the way to resolve ongoing problems.	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Sun Jan 29 20:57:43 +0000 2017	825810178268360704	1-Safety &amp; security of our communities come 1st, but the way this EO is playing out has created a lot of uncertainty/unintended consequences	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Wed Jan 25 19:58:59 +0000 2017	824345845298581509	NEW #MorningMailbag on #CAHSR and working with a new Administration on infrastructure priorities #CA10 https://t.co/HpvkvBz3gY	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Tue Jan 24 22:45:43 +0000 2017	824025416461676544	America needs jobs, economic and energy security, and KXL promises to deliver in these areas. Pleased with @POTUS order today.	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							POTUS
Mon Jan 23 22:52:47 +0000 2017	823664804523085824	3 #DenhamMDOs in #CA10 this week! My staff and I are here to serve you. If you can't make it, give me a call at (20… https://t.co/Ts0NMpjANa	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Fri Jan 20 18:24:49 +0000 2017	822510208165543937	@RichPaloma I'll be watching an amazing parade with my good friends from #ca10!	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							RichPaloma
Wed Jan 18 17:44:31 +0000 2017	821775290607210496	I'm talking #CADrought &amp; water infrastructure solutions in this week's #MorningMailbag! #CA10 check it out: https://t.co/jyDcWPUEyH	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Wed Jan 18 01:59:45 +0000 2017	821537530067750921	Tune in at 6 and 10 to see what we talked about! Appreciate you stopping by, @NikkiLaurenzo. Come back any time. https://t.co/ekHkPP3oNL	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	NikkiLaurenzo		8.21449076135e+17				NikkiLaurenzo
Tue Jan 17 21:59:25 +0000 2017	821477051081392130	Don't miss #DenhamMDOs this week! https://t.co/uoODh5mCbz	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"				http://pbs.twimg.com/media/C2Z475aXgAAyMgS.png			
Mon Jan 16 18:05:06 +0000 2017	821055694854033409	Today we honor the legacy of a great man who taught the world the strength in standing by your convictions &amp; what i… https://t.co/Y4mZh3Ovhs	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Sat Jan 14 00:40:00 +0000 2017	820067910580174848	#ThisWeekInDC I welcomed a Wounded Warrior Fellow, dropped a water infrastructure bill &amp; supported efforts to encou… https://t.co/fhHBW9Bgki	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Fri Jan 13 20:19:55 +0000 2017	820002459498270720	@naajaybird thanks! It's also available on my website for constituents who didn't receive a paper copy: https://t.co/FxdfQHfvZK	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							naajaybird
Thu Jan 12 17:04:32 +0000 2017	819590899856535552	Happy to welcome my Spring 2017 interns to #TeamDenham! We're happy to have their help around the DC office serving… https://t.co/ZnYyOtlZBw	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Wed Jan 11 21:50:05 +0000 2017	819300375299768333	Just had a great conversation with @FoxyOnYourRadio about the #ENLISTAct and a few other things...be sure to tune in!	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							FoxyOnYourRadio
Tue Jan 10 22:48:04 +0000 2017	818952578704740352	Join me in welcoming retired Staff Sgt. Peter Butler, a Bronze Star recipient &amp; my new Wounded Warrior Fellow, work… https://t.co/diTsg8kJrZ	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Tue Jan 10 22:28:52 +0000 2017	818947746002509826	@RepBillShuster Happy Birthday!	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							RepBillShuster
Tue Jan 10 22:05:01 +0000 2017	818941743940956163	The INSPIRE Women Act passed the House today! Great bill that I co-sponsored to encourage women to pursue STEM careers. One to watch.	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Tue Jan 10 14:44:27 +0000 2017	818830871838998529	"#MorningMailbag: I address your concerns abt exec overreach. As your rep, I answer to you -the people- &amp; no one else
https://t.co/zc4FBrBdWy"	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Mon Jan 09 23:11:30 +0000 2017	818596085228769280	I thank the brave men &amp; women who keep us safe &amp; remember the 135 LEOs we lost in 2016 including our own Deputy Wallace #ThinBlueLine (2/2)	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Mon Jan 09 23:11:12 +0000 2017	818596012776452096	Today is National Law Enforcement Officer Appreciation Day &amp; I proudly display this blue light in honor of Deputy D… https://t.co/aV3U8JtBHs	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Mon Jan 09 15:57:45 +0000 2017	818486930996400128	We've got 5 #DenhamMDOs scheduled this week. Swing by for help with anything from the IRS to the VA! #CA10 https://t.co/yL5zvoDWYP	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"				http://pbs.twimg.com/media/C1vZUSSWIAEK6-v.png			
Sat Jan 07 00:38:01 +0000 2017	817530695434334209	#ThisWeekInDC It's been a great few opening days of the 115th - I re-introduced my #ENLISTAct. Looking forward to a… https://t.co/nTzD80U4JH	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Thu Jan 05 23:08:40 +0000 2017	817145820587970561	As the new year &amp; 115th Congress get underway, here's a snapshot of 2016! It's an honor to serve you, #CA10 https://t.co/mXxGrqjewN	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"				http://pbs.twimg.com/media/C1cVY4RW8AAGgpz.png			
Thu Jan 05 17:14:01 +0000 2017	817056572035633152	Honored that my beautiful wife and daughter joined me this week as I was sworn into the 115th Congress. https://t.co/dZ9X3ofjsF #CA10 #tbt	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Thu Jan 05 16:27:44 +0000 2017	817044925393014784	Joined my colleagues this morning in reading the U.S. Constitution on the House floor as we enter the 115th Congres… https://t.co/zMgdUYeTYK	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Wed Jan 04 17:47:20 +0000 2017	816702568923594756	2017 #DenhamMDOs start today - we're excited to start another year of serving you! Let my staff assist you with que… https://t.co/hCXuug9XL6	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Wed Jan 04 01:09:10 +0000 2017	816451369980805121	Reintroduced my ENLIST Act this evening with 30 co-sponsors. Looking forward to much success in the 115th. https://t.co/HBKTOe5oQL	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Tue Jan 03 16:41:27 +0000 2017	816323601360179200	"It's #DayOne of the 115th Congress &amp; I'm excited to get to work for #CA10. Watch #MorningMailbag to learn more! 
https://t.co/0MZuzMv5j2"	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Sun Jan 01 08:01:01 +0000 2017	815467851418996737	Happy New Year! Wishing you &amp; your family a joyful, prosperous &amp; healthy 2017! https://t.co/8YGPFKRDih	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"				http://pbs.twimg.com/media/C1Ajb5ZWgAAv-bD.png			
Wed Dec 28 13:41:23 +0000 2016	814103957740077056	NEW #MorningMailbag: update on Army Corps of Engineer's flood plan &amp; how it will affect French Camp VA Hospital https://t.co/AW5bY7Oola	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Sun Dec 25 17:58:44 +0000 2016	813081557464477699	Wishing you &amp; your family a blessed &amp; joyous day! #MerryChristmas https://t.co/AXd2IisrVr	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"				http://pbs.twimg.com/media/C0ilK75XUAAek5S.jpg			
Sat Dec 24 16:05:45 +0000 2016	812690739020918784	"NEW special edition #MorningMailbag: Sonia, Lily &amp; I would like to wish you a Merry Christmas &amp; Happy Holidays!
https://t.co/2yss0RVzoY"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Thu Dec 22 20:17:45 +0000 2016	812029380499271681	@jonnati77 Happy Birthday! Hope it's a good one.	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							jonnati77
Tue Dec 20 14:31:03 +0000 2016	811217352134103040	.@SecretaryFoxx helps me answer this week's #MorningMailbag question about the future of driverless cars! WATCH: https://t.co/JPiqWq1mCJ	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							SecretaryFoxx
Sat Dec 17 13:12:28 +0000 2016	810110413874614272	My bill to rid the gov't of excess properties to help pay down our nat'l debt has been signed into law! https://t.co/bSPCndztyH	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Fri Dec 16 15:23:04 +0000 2016	809780892759638017	America's tax code is broken. There's a #BetterWay. It's time for a simpler, fairer tax code built for #CA10 growth https://t.co/yWOA95z3YJ	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Wed Dec 14 00:47:01 +0000 2016	808835651160440832	Happy Birthday, @USNationalGuard! https://t.co/YOLctZNAtP	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"				http://pbs.twimg.com/media/CzkJVFSWIAEG2SY.png			USNationalGuard
Tue Dec 13 20:32:22 +0000 2016	808771566192431104	The #CuresAct is now law! https://t.co/mvt4UStXFr	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	ObamaWhiteHouse		8.08765365317e+17				
Tue Dec 13 19:48:36 +0000 2016	808760551803326464	ICYMI, my Facebook Live discussion with @SecretaryFoxx featured in this morning's @politico MT. https://t.co/7msNAEW0js	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	Morning_Transpo		8.08688598489e+17				SecretaryFoxx
Tue Dec 13 14:39:20 +0000 2016	808682722570989568	Thanks to all who tuned in to #ScottysStory. Learn more about #CuresNow in this week's #MorningMailbag! https://t.co/csFBI2kCoW	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Mon Dec 12 21:24:36 +0000 2016	808422325284732933	I just finished my Facebook Live event with @SecretaryFoxx- head to my Facebook page to check out our discussion ab… https://t.co/0uxlzetnhh	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Mon Dec 12 15:43:00 +0000 2016	808336359416995840	Don't miss my discussion with @SecretaryFoxx TODAY at 1:05 PM PST on Facebook! https://t.co/Y16qn8Lvzg	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"				http://pbs.twimg.com/media/Cze3eYiWQAEvj4Y.jpg			SecretaryFoxx
Sun Dec 11 15:27:01 +0000 2016	807969947523674116	#CA10 TOMORROW: I'm hosting a Facebook Live discussion with @USDOT's @SecretaryFoxx! Join us on my Facebook page at… https://t.co/L3Razgk8Xb	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							USDOT
Sat Dec 10 14:22:22 +0000 2016	807591289520869376	RT @GOPoversight: .@jasoninthehouse @RepJeffDenham HR 4465 Federal Assets Sale &amp; Transfer Act on it's way to President's desk!	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					807585664262750208		GOPoversight
Sat Dec 10 13:04:44 +0000 2016	807571753782411264	#WIIN for the #CentralValley! Senate passed water bill with CA drought relief after midnight: https://t.co/r0Ye913zYa	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Sat Dec 10 00:48:00 +0000 2016	807386349527515137	#ThisWeekInDC the House passed bills that will help with the #CADrought &amp; address the CalGuard bonus repayment issu… https://t.co/277R233Ww9	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Thu Dec 08 21:14:00 +0000 2016	806970105863225344	Today we lost a patriot &amp; a hero. John Glenn was the true embodiment of the American Spirit &amp; an exemplar for gener… https://t.co/F2nxNDjh8x	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Thu Dec 08 19:24:13 +0000 2016	806942476904730624	RT @Transport: The #WIIN Act passes the house! A true #WIIN for #America's #water #infrastructure. Now it's up to the Senate. #WRDA https:/…	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"					806942204530921473		Transport
Thu Dec 08 14:36:19 +0000 2016	806870026787680256	I give Charles in Manteca a legislative update on the CalGuard bonus repayment issue in this week's #MorningMailbag https://t.co/ak2XksRZZq	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Wed Dec 07 19:36:00 +0000 2016	806583052910678016	I'm at the @HASCRepublicans hearing on CalGuard bonus repayments preparing to ask Q's to get you answers https://t.co/wz6AFhngYm	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"				http://pbs.twimg.com/media/CzGO_HPWgAEFD5M.jpg			HASCRepublicans
Wed Dec 07 15:05:45 +0000 2016	806515042946531328	Good to hear, because I'll be reintroducing my ENLIST Act. https://t.co/lkIcyZbzvn	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	seungminkim	http://pbs.twimg.com/media/CzE0KPqWIAAb9F4.jpg	8.06483165968e+17				
Wed Dec 07 14:26:50 +0000 2016	806505251775934465	Please join me in taking a moment to honor the memory of those lost on this day 75 years ago &amp; thank our WWII vets… https://t.co/dcuji0gXjo	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Tue Dec 06 21:28:46 +0000 2016	806249045211697152	Proud the House passed #FasterCareforVets, a bill I co-sponsored that will expedite veterans accessing the healthca… https://t.co/vUOxSJvTJ4	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Tue Dec 06 17:57:05 +0000 2016	806195775004884993	As a parent, I'm very happy that the House has passed the Childhood Cancer STAR Act. Great bill. https://t.co/rTZfQ6p7Gk	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Tue Dec 06 00:29:00 +0000 2016	805932016956882944	Don't miss this week's #DenhamMDOs - my staff and I are here to assist you! #CA10 https://t.co/EKxXT3QSGZ	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"				http://pbs.twimg.com/media/Cy737GVXgAEH8R8.png			
Mon Dec 05 22:44:07 +0000 2016	805905620775870464	"Congrats to the Oakdale Mustangs! A well-deserved state title! 
https://t.co/7lMRJMWZ6m"	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Fri Dec 02 22:46:27 +0000 2016	804819045073743873	#ThisWeekInDC the House passed #CuresNow, providing much-needed funds, directives for mental health reform &amp; rare d… https://t.co/BRGb5gStkG	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Fri Dec 02 19:34:38 +0000 2016	804770772652871681	ICYMI I chatted w/ Scotty &amp; Kim Whitecotton about the passage of #CuresNow &amp; its impact on rare diseases WATCH HERE: https://t.co/2JwYouUacf	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
Fri Dec 02 17:19:25 +0000 2016	804736741659832320	I'm live on Facebook now with Kim &amp; Scotty Whitecotton talking about #CuresNow &amp; #ScottysStory TUNE IN NOW https://t.co/AAsJG1VT07	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Fri Dec 02 14:41:49 +0000 2016	804697081202036741	I'm hosting a #CuresNow discussion LIVE on Facebook w/ rare disease advocates from Modesto - join us at 9:15 am PT!… https://t.co/sNIsDN0e0K	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"							
